Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Popel a démant,8/7/2020,17:30,8/7/2020,19:25,False,"Andrzej Wajda / Polsko 1958 / 105 min. / DCP
Kanonické dílo „polské filmové školy“ se odehrává v předvečer konce druhé světové války. Mladý příslušník Zemské armády má za úkol zastřelit komunistického tajemníka. Zvítězí jeho touha po normálním životě s milovanou dívkou nad vojenským rozkazem?
https://www.csfd.cz/film/35216-popel-a-demant/prehled/
https://www.imdb.com/title/tt0052080/reference
https://program.lfs.cz/detail/?film=Ashes-and-Diamonds","Uherské Hradiště, Klub kultury 1"
Popel a démant,8/10/2020,9:00,8/10/2020,10:55,False,"Andrzej Wajda / Polsko 1958 / 105 min. / DCP
Kanonické dílo „polské filmové školy“ se odehrává v předvečer konce druhé světové války. Mladý příslušník Zemské armády má za úkol zastřelit komunistického tajemníka. Zvítězí jeho touha po normálním životě s milovanou dívkou nad vojenským rozkazem?
https://www.csfd.cz/film/35216-popel-a-demant/prehled/
https://www.imdb.com/title/tt0052080/reference
https://program.lfs.cz/detail/?film=Ashes-and-Diamonds","Uherské Hradiště, Klub kultury 1"
První pomoc,8/8/2020,17:00,8/8/2020,19:00,False,"120 min.
Každý z nás se může dostat do situace, kdy má šanci někomu zachránit život. Jednoduchý interaktivní workshop pro každého, kdo chce být připraven.
https://program.lfs.cz/detail/?film=First-Aid","Uherské Hradiště, Šapitó Skautského institutu"
Lekce filmu podle Krystyny Zachwatowicz-Wajdové,8/10/2020,11:30,8/10/2020,13:00,False,"90 min.
Setkání se scénografkou, autorkou kostýmů a herečkou Krystynou Zachwatowicz se zaměří zejména na její filmovou tvorbu, i když velkou část své umělecké práce věnovala divadlu. Jako herečku ji známe z filmů Slečny z Vlčí (1979) nebo Kronika milostných nehod (1986), ale i  z menších rolí třeba ve filmu Člověk z mramoru (1977). Kostýmy vytvořila pro filmy jako Veselka (1973), Běsi (1988) či Pomsta (2002). Za poslední z nich byla v roce 2003 nominována na prestižní národní filmovou cenu Orel. Je zjevné, že po boku Andrzeje Wajdy stála dlouhá léta i jako plnohodnotná umělecká spolupracovnice.
https://program.lfs.cz/detail/?film=Masterclass-with-Krystyna-Zachwatowicz-Wajda","Uherské Hradiště, Klub kultury 2"
Meky,8/8/2020,8:30,8/8/2020,10:00,False,"Šimon Šafránek / Česká republika, Slovensko 2020 / 80 min. / DCP
Meky je dokumentární portrét legendy československé populární hudby Miroslava Žbirky. Zpověď slovenského hudebníka s anglickými kořeny zasazuje režisér Šimon Šafránek do nečekaných souvislostí a kontextu doby.
https://www.csfd.cz/film/861158-meky/prehled/
https://program.lfs.cz/detail/?film=Meky","Uherské Hradiště, Sportovní hala"
Meky,8/11/2020,17:30,8/11/2020,19:35,False,"Šimon Šafránek / Česká republika, Slovensko 2020 / 80 min. / DCP
Meky je dokumentární portrét legendy československé populární hudby Miroslava Žbirky. Zpověď slovenského hudebníka s anglickými kořeny zasazuje režisér Šimon Šafránek do nečekaných souvislostí a kontextu doby.
https://www.csfd.cz/film/861158-meky/prehled/
https://program.lfs.cz/detail/?film=Meky","Uherské Hradiště, Klub kultury 1"
"Poledňák: Relax, hry a DIY",8/9/2020,13:00,8/9/2020,15:00,False,"120 min.

https://program.lfs.cz/detail/?film=Nooning--Relax%2c-Games-and-DIY-(Workshop)","Uherské Hradiště, Šapitó Skautského institutu"
Cesta domů,8/8/2020,23:59,8/9/2020,1:45,False,"Nariman Alijev / Ukrajina 2019 / 96 min. / 15 let / DCP
Alima a Mustafu spojuje rodná krev, ale rozděluje povaha, zkušenost i přesvědčení. Přesto spolu vykonají dlouhou a nebezpečnou cestu na anektovaný Krym s cílem pohřbít doma tělo padlého bratra/syna. Pozoruhodné drama o hledání identity skrze cestu do hlubin noci, duše a svědomí.
https://www.csfd.cz/film/723639-cesta-domu/galerie/?type=1
https://www.imdb.com/title/tt9431740/awards?ref_=tt_awd
https://program.lfs.cz/detail/?film=Homeward","Uherské Hradiště, Slovácké divadlo"
Cesta domů,8/11/2020,9:30,8/11/2020,11:16,False,"Nariman Alijev / Ukrajina 2019 / 96 min. / 15 let / DCP
Alima a Mustafu spojuje rodná krev, ale rozděluje povaha, zkušenost i přesvědčení. Přesto spolu vykonají dlouhou a nebezpečnou cestu na anektovaný Krym s cílem pohřbít doma tělo padlého bratra/syna. Pozoruhodné drama o hledání identity skrze cestu do hlubin noci, duše a svědomí.
https://www.csfd.cz/film/723639-cesta-domu/galerie/?type=1
https://www.imdb.com/title/tt9431740/awards?ref_=tt_awd
https://program.lfs.cz/detail/?film=Homeward","Uherské Hradiště, Klub kultury 1"
Pleasantville: Městečko zázraků,8/9/2020,23:00,8/10/2020,1:13,False,"Gary Ross / USA 1998 / 123 min. / 35mm
Pozor na to, co si přejete. Aneb dostat se jako postava do vašeho oblíbeného televizního seriálu nemusí být tak příjemné, jak jste si v dospívání mysleli. Své o tom vědí i dva teenageři, kteří jsou nečekaně přeneseni do zázračného městečka Pleasantville.
https://www.csfd.cz/film/19307-mestecko-pleasantville
https://www.imdb.com/title/tt0120789/fullcredits/?ref_=tt_ov_st_sm
https://program.lfs.cz/detail/?film=Pleasantville","Uherské Hradiště, Reduta"
Pleasantville: Městečko zázraků,8/12/2020,14:00,8/12/2020,16:13,False,"Gary Ross / USA 1998 / 123 min. / 35mm
Pozor na to, co si přejete. Aneb dostat se jako postava do vašeho oblíbeného televizního seriálu nemusí být tak příjemné, jak jste si v dospívání mysleli. Své o tom vědí i dva teenageři, kteří jsou nečekaně přeneseni do zázračného městečka Pleasantville.
https://www.csfd.cz/film/19307-mestecko-pleasantville
https://www.imdb.com/title/tt0120789/fullcredits/?ref_=tt_ov_st_sm
https://program.lfs.cz/detail/?film=Pleasantville","Uherské Hradiště, Kino Mír"
Kukačka v temném lese,8/12/2020,15:00,8/12/2020,17:19,False,"Antonín Moskalyk / ČSSR 1984 / 94 min. / 35mm
Příběhy dětí, které byly z protektorátu Böhmen und Mähren díky svým rasovým předpokladům poslány na převýchovu do Říše, dokládají více než výmluvně perverzitu uvažování špiček nacistického Německa i pětasedmdesát let po skončení druhé světové války. Nejinak je tomu v případě pozapomenuté Kukačky v temném lese Vladimíra Körnera a Antonína Moskalyka.
https://www.csfd.cz/film/6820-kukacka-v-temnem-lese/prehled/
https://www.imdb.com/title/tt0091359/reference
https://program.lfs.cz/detail/?film=Cuckoo-in-the-Dark-Forest","Uherské Hradiště, Reduta"
Člověk z mramoru,8/8/2020,12:00,8/8/2020,14:51,False,"Andrzej Wajda / Polsko 1976 / 161 min. / DCP
Wajdův přelomový snímek, jenž dodal „filmům morálního neklidu“ světový věhlas a význam. Studentka filmové školy Agnieszka v něm připravuje diplomový film o známém budovatelském úderníkovi Birkutovi. Její snaha odhalit pravdu je ale stejně marná jako jeho tehdejší snažení.
https://www.csfd.cz/film/35203-clovek-z-mramoru/prehled/
https://www.imdb.com/title/tt0075902/?ref_=nm_flmg_dr_33
https://program.lfs.cz/detail/?film=Man-of-Marble","Uherské Hradiště, Slovácké divadlo"
Člověk z mramoru,8/11/2020,8:30,8/11/2020,11:21,False,"Andrzej Wajda / Polsko 1976 / 161 min. / DCP
Wajdův přelomový snímek, jenž dodal „filmům morálního neklidu“ světový věhlas a význam. Studentka filmové školy Agnieszka v něm připravuje diplomový film o známém budovatelském úderníkovi Birkutovi. Její snaha odhalit pravdu je ale stejně marná jako jeho tehdejší snažení.
https://www.csfd.cz/film/35203-clovek-z-mramoru/prehled/
https://www.imdb.com/title/tt0075902/?ref_=nm_flmg_dr_33
https://program.lfs.cz/detail/?film=Man-of-Marble","Uherské Hradiště, Slovácké divadlo"
Figurant,8/11/2020,17:30,8/11/2020,17:44,False,"Jan Vejnar / Česká republika, Francie 2019 / 14 min. / DCP

https://program.lfs.cz/detail/?film=Figurant","Uherské Hradiště, Klub kultury 1"
Žáby bez jazyka,8/9/2020,17:30,8/9/2020,20:11,False,"Mira Fornay / Česká republika, Slovensko 2019 / 116 min. / DCP
Osobitě vyprávěný příběh o začarovaném kruhu domácího násilí zkoumá formou stylizovaného absurdního dramatu příčiny a následky psychické a fyzické agrese v rodině. Repeticemi a variacemi týchž scén z manželského života film simuluje počítačovou hru.
https://www.csfd.cz/film/669263-zaby-bez-jazyka/prehled/
https://www.imdb.com/title/tt11718264/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Cook-F**k-Kill","Uherské Hradiště, Klub kultury 1"
Žáby bez jazyka,8/11/2020,8:30,8/11/2020,10:36,False,"Mira Fornay / Česká republika, Slovensko 2019 / 116 min. / DCP
Osobitě vyprávěný příběh o začarovaném kruhu domácího násilí zkoumá formou stylizovaného absurdního dramatu příčiny a následky psychické a fyzické agrese v rodině. Repeticemi a variacemi týchž scén z manželského života film simuluje počítačovou hru.
https://www.csfd.cz/film/669263-zaby-bez-jazyka/prehled/
https://www.imdb.com/title/tt11718264/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Cook-F**k-Kill","Uherské Hradiště, Sportovní hala"
Kácení model,8/11/2020,11:00,8/11/2020,12:30,False,"90 min.
Vedoucí kulturní rubriky týdeníku Respekt J. H. Vitvar debatuje s Kamilem Filou nejen o hnutí Black Lives Matter a Milanu Kunderovi.
https://program.lfs.cz/detail/?film=Tearing-Down-Idols","Uherské Hradiště, Respekt stan"
Divadlo Kampa: Edith Piaf: Dnes nechci spát sama,8/11/2020,19:00,8/11/2020,20:25,False,"85 min.

https://program.lfs.cz/detail/?film=Kampa-Theatre--Edith-Piaf--I-Don%e2%80%99t-Want-to-Sleep-Alone-Tonight","Uherské Hradiště, Redside zóna Kolejní n."
O podcastech s mujRozhlas.cz,8/10/2020,18:45,8/10/2020,20:00,False,"75 min.
Podcasty jsou mezi lidmi stále populárnější. Čím to ale je a jak si vybrat ten pravý? O podcastech s analytikem Adamem Javůrkem, šéfredaktorkou Radia Wave Ivou Jonášovou, autorem a moderátorem podcastu Budoucnost R Vojtěchem Kovalem a šéfproducentkou audioportálu mujRozhlas Annou Vošalíkovou.
https://program.lfs.cz/detail/?film=On-Podcasts-with-mujRozhlascz","Uherské Hradiště, Stan ČRo"
Samotáři,8/9/2020,23:59,8/10/2020,1:42,False,"David Ondříček / Česká republika, Slovinsko 2000 / 103 min. / Blu-ray
Samotáři režiséra Davida Ondříčka a scenáristy Petra Zelenky se odehrávají na sklonku rozbouřených devadesátých let v Česku. Všudypřítomná láska a jointy trávy vrství postavy do nezastavitelného kolotoče událostí, jež jsou pečlivým obrazovým svědectvím doby.
https://www.csfd.cz/film/7064-samotari/prehled/
https://www.imdb.com/title/tt0219288/reference
https://program.lfs.cz/detail/?film=The-Loners","Uherské Hradiště, Letní kino Smetanovy sady"
Free Cinema 1,8/8/2020,19:00,8/8/2020,20:36,False,"Velká Británie / 86 min. / DVD
Svébytná kritika konzumerismu, noc v jazzovém klubu na předměstí a poetická studie londýnského East Endu – takový byl první program Free Cinema. Tři filmy rozdílné tématem, avšak shodně reflektující nový přístup k zachycení reality. Projekt zrozený z praktických důvodů, který měl ovšem dalekosáhlé následky.
https://program.lfs.cz/detail/?film=Free-Cinema-1","Uherské Hradiště, Reduta"
Lili Marleen,8/12/2020,18:00,8/12/2020,20:45,False,"Rainer Werner Fassbinder / NSR 1980 / 120 min. / 15 let / DCP
Drama volně inspirované knihou Lale Andersenové zachycuje vzestup barové zpěvačky Willie, již během druhé světové války proslavila melancholická píseň Lili Marleen. Píseň se stala hitem mezi vojáky po celé Evropě a zaujala i samotného Hitlera.
https://www.csfd.cz/film/41556-lili-marleen/prehled/
https://www.imdb.com/title/tt0082661/reference
https://program.lfs.cz/detail/?film=Lili-Marleen","Uherské Hradiště, Klub kultury 1"
Věrný robot,8/7/2020,16:00,8/7/2020,16:54,False,"Jan Matějovský / ČSSR 1967 / 54 min.
Spisovatel Tom Clempner dostává poštou humanoidního robota jménem Graumer. Odesílatel tvrdí, že nic neposlal, ale robot nakonec přesvědčí Clempnera, aby si jej ponechal, když jej získal zdarma. Graumer se ve snaze posloužit pánovi stává čím dál nepříjemnějším, zvláště když se ukáže, že je posedlý snahou vytvořit dokonalého člověka. Podle povídky Stanisława Lema.
https://program.lfs.cz/detail/?film=Faithful-Robot","Uherské Hradiště, Stan ČT"
Utržený ze řetězu,8/7/2020,23:59,8/8/2020,1:51,False,"Louis Leterrier / Francie, USA, Velká Británie 2004 / 102 min. / 15 let / DCP
Dokonalé spojení dravého stylu mladých francouzských režisérů přelomu milénia a fantastické akční choreografie hongkongských mistrů v kouzelně naivní i agresivně brutální akční pohádce, kde bojovník vychovávaný jako divá zvěř najde lásku a porozumění.
https://www.csfd.cz/film/92176-utrzeny-ze-retezu/prehled/
https://www.imdb.com/title/tt0342258/reference
https://program.lfs.cz/detail/?film=Unleashed","Uherské Hradiště, Sportovní hala"
Buster Keaton 4: Umělecké možnosti pronásledování (hudba: Urbanfailure),8/11/2020,13:00,8/11/2020,14:28,False,"USA / 78 min.
Čtvrté keatonovské pásmo se prostřednictvím snímků Frigo jako obětní beránek a Když se Frigo ženil zaměří na schéma filmové honičky, k němuž se Buster Keaton napříč svou kariérou soustavně vracel, využíval ho k různým účelům a hledal možnosti jeho inovací.
https://program.lfs.cz/detail/?film=Buster-Keaton-4--Artistic-Possibilities-of-the-Chase-(music--Urbanfailure)","Uherské Hradiště, Kino Hvězda"
Ikarus. Legenda o Mietku Koszovi,8/8/2020,9:30,8/8/2020,11:37,False,"Maciej Pieprzyca / Polsko 2019 / 117 min. / DCP
Životopisný portrét polského jazzového génia, který příliš rychle vylétl příliš vysoko, má parametry moderní antické tragédie. Film sugestivně líčí zjitřenou subjektivitu slepého klavírního virtuosa a odráží nesouměrnou pozici umělců z protilehlých stran železné opony.
https://www.csfd.cz/film/739839-ikar-legenda-mietka-kosza/prehled/
https://www.imdb.com/title/tt9121954/reference
https://program.lfs.cz/detail/?film=Icarus-The-Legend-of-Mietek-Kosz","Uherské Hradiště, Klub kultury 1"
Ikarus. Legenda o Mietku Koszovi,8/12/2020,16:00,8/12/2020,18:07,False,"Maciej Pieprzyca / Polsko 2019 / 117 min. / DCP
Životopisný portrét polského jazzového génia, který příliš rychle vylétl příliš vysoko, má parametry moderní antické tragédie. Film sugestivně líčí zjitřenou subjektivitu slepého klavírního virtuosa a odráží nesouměrnou pozici umělců z protilehlých stran železné opony.
https://www.csfd.cz/film/739839-ikar-legenda-mietka-kosza/prehled/
https://www.imdb.com/title/tt9121954/reference
https://program.lfs.cz/detail/?film=Icarus-The-Legend-of-Mietek-Kosz","Uherské Hradiště, Sportovní hala"
FAMU v kině 01 (Studentský blok D),8/12/2020,18:00,8/12/2020,19:49,False,"Česká republika / 64 min. / HD file
Studentský blok „FAMU v kině“ se zaměřuje čistě na českou animovanou krátkometrážní tvorbu, která v posledních letech roste neskutečným tempem. Právě díky mnoha českým animátorům je o nás slyšet i za hranicemi. Z výrazných počinů minulých let se každý ubírá docela jiným směrem a vyberou si snad úplně všichni.
https://program.lfs.cz/detail/?film=FAMU-In-the-Cinema-01-(Student%c2%b4s-Block-D)","Uherské Hradiště, Kino Mír"
Jindřich Štreit: Vietnam Stories aneb Jak se žije Vietnamcům v ČR,8/8/2020,19:00,8/8/2020,19:30,False,"30 min.
Vietnamské obchody a večerky navštěvujeme prakticky obden. Málokdy se ale zamyslíme nad tím, co dělají jejich majitelé po zavření. Jak – a jestli vůbec – odpočívají? Jak vypadají jejich narozeninové oslavy a svatby? Jaké udržují rodinné tradice? Schází jim Vietnam? Ačkoli jsme prakticky v dennodenním kontaktu, mnoho o sobě nevíme.
https://program.lfs.cz/detail/?film=Jind%c5%99ich-%c5%a0treit--Vietnam-Stories","Uherské Hradiště, Foyer Klubu kultury"
Iva Bittová a Čikori,8/8/2020,20:30,8/8/2020,22:00,False,"90 min.

https://program.lfs.cz/detail/?film=Iva-Bittov%c3%a1-%26-%c4%8cikori","Uherské Hradiště, Redside zóna Kolejní n."
Girls in Film na LFŠ,8/9/2020,16:00,8/9/2020,17:30,False,"90 min.
Platforma Girls in Film působí v Čechách již dva roky. Co se za tu dobu změnilo v lokálním filmovém prostředí? Podílí se na českých filmech více žen? Jaké reakce vyvolává diskurz na téma nedostatku žen v místní filmařské komunitě a mimo ni? Podíváme se podrobněji na aktuální data, probereme situaci v širším rámci, ale i velice konkrétně s filmařkami, které v současném prostředí tvoří své filmy.
https://program.lfs.cz/detail/?film=Girls-in-Film-na-LF%c5%a0","Uherské Hradiště, Respekt stan"
Corpus Christi,8/10/2020,21:00,8/10/2020,23:06,False,"Jan Komasa / Francie, Polsko 2019 / 116 min. / 15 let / DCP
I hřích může přinést vykoupení. Jan Komasa natočil svůj nejvyzrálejší film – a drama podle skutečného případu kluka z pasťáku, který se vydával za kněze, se stalo polským i mezinárodním hitem. Snímek nominovaný na Oscara uvedeme v české předpremiéře.
https://www.csfd.cz/film/718823-corpus-christi/prehled/
https://www.imdb.com/title/tt8649186/reference
https://program.lfs.cz/detail/?film=Corpus-Christi","Uherské Hradiště, Kino Hvězda"
Rukodělný film,8/9/2020,10:00,8/9/2020,12:00,False,"120 min.
Metoda tzv. hand-made filmu patří mezi tradiční disciplíny experimentálního filmu. Děti ve věku od 9 do 15 let dostanou výjimečnou příležitost vyzkoušet si “natočit” díla na filmový materiál bez použití filmové kamery.
https://program.lfs.cz/detail/?film=Making-a-Handmade-Film-(Workshop)","Uherské Hradiště, Dětský/literární stan"
Brunch s hostem: Hledáme Dream Job,8/9/2020,11:00,8/9/2020,12:00,False,"60 min.
Že tradiční zaměstnání nejsou nic pro tebe? Chceš se stát cestovatelem nebo třeba podnikat? Cestovatel Ladislav Zibura a mladý podnikatel Standa Kursa ti řeknou jak na to! Dozvíš se, na co si dát pozor a čeho se vyvarovat. A samozřejmě také uslyšíš plno vtipných historek. Občerstvení je zdarma.
https://program.lfs.cz/detail/?film=Brunch-with-Guests--Finding-a-Dream-Job","Uherské Hradiště, Šapitó Skautského institutu"
Bob Kartous: Vezeme děti na parním stroji do virtuální reality?,8/10/2020,18:30,8/10/2020,19:30,False,"60 min.
Připravujeme děti na svět, který nenávratně zmizel. Vezeme děti na parním stroji do virtuální reality a tvrdíme jim, že je to pro ně prospěšné. Kniha No Future (2019) od specialisty na vzdělávání Boba Kartouse tvrdí opak. Po přednášce o důležitosti vzdělání a cestách k lepšímu vzdělávacímu systému bude následovat diskuze.
https://program.lfs.cz/detail/?film=Bob-Kartous--Kids%e2%80%99-Ride-on-Stream-Engine-to-Virtual-Reality","Uherské Hradiště, Dětský/literární stan"
Jiří Trnka: Nalezený přítel,8/10/2020,19:00,8/10/2020,21:05,False,"Joël Farges / Česká republika, Francie 2019 / 80 min. / HD file
Francouzský režisér Joël Farges vzpomíná na Jiřího Trnku, jehož loutkový Bajaja (1950) byl hrdinou jeho dětství. Pohádkový osud chudého chlapce, který dobyl svět, přenáší do konceptu svého dokumentárního vyprávění o věhlasném českém umělci a jeho bohaté tvorbě.
https://www.csfd.cz/film/747101-jiri-trnka-nalezeny-pritel/prehled/
https://program.lfs.cz/detail/?film=Ji%c5%99%c3%ad-Trnka---A-Long-Lost-Friend","Uherské Hradiště, Reduta"
Březový háj,8/7/2020,15:00,8/7/2020,16:49,False,"Andrzej Wajda / Polsko 1970 / 99 min. / DCP
Do Boleslavova domu obklopeného březovým hájem přijíždí těžce nemocný Stanislav, aby zde strávil poslední dny svého života. Je to však paradoxně Stanislav, kdo se snaží do pochmurného obydlí truchlícího bratra a jeho malé dcery Oly vnést radostnější náladu.
https://www.csfd.cz/film/35201-brezovy-haj/prehled/
https://www.imdb.com/title/tt0068321/?ref_=nm_flmg_dr_38
https://program.lfs.cz/detail/?film=The-Birch-Wood","Uherské Hradiště, Kino Hvězda"
Domy Andrzeje Wajdy,8/8/2020,16:00,8/8/2020,17:30,False,"90 min.
Tématem přednášky docenta Jagellonské univerzity v Krakově Rafała Sysky bude analýza nejen filmové tvorby Andrzeje Wajdy pomocí metafory domu. Tu lze chápat jako dům konkrétní, ale také symbolický. V jeho dílech býval dům jen zřídkakdy bezpečný. Častěji byl zničený, násilně odebíraný, ztracený a hledaný. Představoval metaforu osudů polského národa 20. století, tedy totalitarismu, válek, nostalgie a neustálého konfliktu mezi pozitivismem a romantismem. Domy rovněž představují instituce, jež Wajda vybudoval: produkční studio, soukromá filmová škola, muzeum, výstavy.
https://program.lfs.cz/detail/?film=Andrzej-Wajda%e2%80%99s-Houses","Uherské Hradiště, Klub kultury 2"
Polagraph – proč fotit na analog?,8/9/2020,20:00,8/9/2020,21:00,False,"60 min.
Pojďte si s námi popovídat o tom, proč v dnešní době fotit na film, jaké má „analogová“ fotka kouzlo, čím je charakteristická a proč se dnes znovu dostává na výsluní popularity. 
Michal a Tomáš z Polagraphu vám vysvětlí, v čem alchymie klasické chemické fotky spočívá, ať už se jedná i kinofilm, středoformát nebo čím dál populárnější Polaroid. K dispozici bude i několik Polaroidů na vyzkoušení a zapůjčení.
https://program.lfs.cz/detail/?film=Polagraph---Why-Shoot-on-Analog%3f","Uherské Hradiště, Respekt stan"
Gamer,8/11/2020,23:59,8/12/2020,1:44,False,"Neveldine/Taylor / USA 2009 / 95 min. / 15 let / DCP
Extatický kyberpunkový akčňák kombinuje estetiku videoklipů, afektovanost mainstreamových médií a dravost amatérských videí extrémních sportů do avantgardní vulgární satiry, která současně oplývá podnětnými sci-fi myšlenkami i zběsile divokými akčními sekvencemi.
https://www.csfd.cz/film/234133-gamer/prehled/
https://www.imdb.com/title/tt1034032
https://program.lfs.cz/detail/?film=Gamer","Uherské Hradiště, Sportovní hala"
FAMU History: Vávrovy děti 1,8/7/2020,18:30,8/7/2020,20:13,False,"ČSSR / 93 min.
Novou koncepci Otakara Vávry mohli okusit „prváci“ katedry režie ve studijním roce 1957/58. Vávra si je sám u přijímaček vybral a v ročníku se mu sešly pozdější veličiny československé nové vlny – Chytilová, Menzel, Schmidt nebo Schorm. V počátcích studií se museli vypořádat se cvičeními – dokumentárním filmem či scénou v ateliéru.
https://program.lfs.cz/detail/?film=FAMU-History--V%c3%a1vras%c2%b4s-Children-1","Uherské Hradiště, Reduta"
FAMU History: Vávrovy děti 1,8/11/2020,23:00,8/12/2020,0:43,False,"ČSSR / 93 min.
Novou koncepci Otakara Vávry mohli okusit „prváci“ katedry režie ve studijním roce 1957/58. Vávra si je sám u přijímaček vybral a v ročníku se mu sešly pozdější veličiny československé nové vlny – Chytilová, Menzel, Schmidt nebo Schorm. V počátcích studií se museli vypořádat se cvičeními – dokumentárním filmem či scénou v ateliéru.
https://program.lfs.cz/detail/?film=FAMU-History--V%c3%a1vras%c2%b4s-Children-1","Uherské Hradiště, Reduta"
Slam poetry exhibice,8/8/2020,21:00,8/8/2020,23:00,False,"120 min.

https://program.lfs.cz/detail/?film=Slam-Poetry-Show","Uherské Hradiště, Kino Mír"
Mžitky,8/7/2020,23:30,8/8/2020,1:20,False,"Andrzej Wajda / Polsko 2016 / 100 min. / DCP
Poslední dílo polské legendy Andrzeje Wajdy shrnuje jeho celoživotní tvůrčí intelektuální putování. V životopisu avantgardního malíře Władysława Strzemińského zobrazuje boj za svobodu ducha, za niž je někdy nutno zaplatit fyzickou likvidací sebe sama. Vytříbený film nezapře Wajdovu mnohaletou zkušenost.
https://www.csfd.cz/film/423643-mzitky/prehled/
http://www.imdb.com/title/tt5186236/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Afterimage","Uherské Hradiště, Slovácké divadlo"
Mžitky,8/11/2020,21:30,8/11/2020,23:20,False,"Andrzej Wajda / Polsko 2016 / 100 min. / DCP
Poslední dílo polské legendy Andrzeje Wajdy shrnuje jeho celoživotní tvůrčí intelektuální putování. V životopisu avantgardního malíře Władysława Strzemińského zobrazuje boj za svobodu ducha, za niž je někdy nutno zaplatit fyzickou likvidací sebe sama. Vytříbený film nezapře Wajdovu mnohaletou zkušenost.
https://www.csfd.cz/film/423643-mzitky/prehled/
http://www.imdb.com/title/tt5186236/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Afterimage","Uherské Hradiště, Klub kultury 1"
"Řím, otevřené město",8/10/2020,12:30,8/10/2020,14:23,False,"Roberto Rossellini / Itálie 1945 / 103 min. / DCP
Jen krátce poté, co byla německá vojska spojeneckými silami vytlačena z italské metropole, obdržel Roberto Rossellini od bohaté šlechtičny pozoruhodnou nabídku – měl natočit dokumentární filmy o statečném knězi a římských dětech, kteří svou odbojovou činnost zaplatili životem. Namísto klasického dokumentu ale nakonec vznikl kromobyčejný hraný film…
https://www.csfd.cz/film/43398-rim-otevrene-mesto/prehled/
https://www.imdb.com/title/tt0038890/reference
https://program.lfs.cz/detail/?film=Rome%2c-Open-City","Uherské Hradiště, Slovácké divadlo"
"DJs Ghándí, Redcliff & Spord  (Acidelika, Spiritual Sound System / Praha)",8/8/2020,23:30,8/9/2020,4:00,False,"270 min.

https://program.lfs.cz/detail/?film=DJs-Gh%c3%a1nd%c3%ad%2c-Redcliff-%26-Spord-(Acidelika%2c-Spiritual-Sound-System-%2f-Prague)","Uherské Hradiště, Klub Mír"
Helmut Newton: Nestoudná krása,8/8/2020,17:00,8/8/2020,18:39,False,"Gero von Boehm / Německo 2020 / 89 min. / 15 let / DCP
Helmut Newton rád fotil nahé ženy. Obstojí ale jeho fotografie v éře #MeToo? Dokument, v němž Isabella Rosselliniová či Hanna Schygullová vzpomínají a interpretují práci provokativního fotografa, poskytne nový úhel pohledu na Newtonovo dílo.
https://www.csfd.cz/film/851718-helmut-newton-the-bad-and-the-beautiful/prehled/
https://www.imdb.com/title/tt10370644/reference
https://program.lfs.cz/detail/?film=Helmut-Newton--The-Bad-and-the-Beautiful","Uherské Hradiště, Kino Hvězda"
Amerikánka,8/8/2020,19:50,8/8/2020,21:35,False,"Viktor Tauš / Česká republika 2020 / 95 min. / Stream
Co vás dokáže udržet při životě, když proti vám stojí celý svět a vy jste ještě dítě? Amerikánka je sondou do historie osmdesátých a devadesátých let v Československu, ale stejně tak jde o ryze současné drama o naději, vydělenosti a touze žít. V reakci na opatření, související s koronavirem, a faktickým kolapsem živého umění se režisér Viktor Tauš rozhodl pro neobvyklý krok, jehož výsledkem byla svébytná kinematografická forma: Film Naživo.
https://program.lfs.cz/detail/?film=The-American","Uherské Hradiště, Slovácké divadlo"
Slečny z Vlčí,8/9/2020,21:00,8/9/2020,23:06,False,"Andrzej Wajda / Francie, Polsko 1979 / 116 min. / HD file
Viktor se po pohřbu nečekaně zesnulého přítele zhroutí, načež odjíždí na rodný venkov, kde je konfrontován se vzpomínkami na mládí. Vizuálně podmanivý, komorní snímek je současně poetickým dramatem o lásce, pomíjivosti a věčném tázání se po smyslu života.
https://www.csfd.cz/film/35211-slecny-z-vlci/prehled/
https://www.imdb.com/title/tt0079696/releaseinfo?ref_=tt_dt_dt#akas
https://program.lfs.cz/detail/?film=The-Maids-of-Wilko","Uherské Hradiště, Kino Hvězda"
Slečny z Vlčí,8/12/2020,8:30,8/12/2020,10:36,False,"Andrzej Wajda / Francie, Polsko 1979 / 116 min. / HD file
Viktor se po pohřbu nečekaně zesnulého přítele zhroutí, načež odjíždí na rodný venkov, kde je konfrontován se vzpomínkami na mládí. Vizuálně podmanivý, komorní snímek je současně poetickým dramatem o lásce, pomíjivosti a věčném tázání se po smyslu života.
https://www.csfd.cz/film/35211-slecny-z-vlci/prehled/
https://www.imdb.com/title/tt0079696/releaseinfo?ref_=tt_dt_dt#akas
https://program.lfs.cz/detail/?film=The-Maids-of-Wilko","Uherské Hradiště, Kino Hvězda"
